run,best,mean
1,-0.08282902229047469,-0.008691121015738577
2,-0.19786470812267531,-0.030460423002710374
3,-0.3412609030079985,-0.04629156519983708
4,-0.5048893978458986,-0.07327229041511152
5,-0.21360321372518454,-0.023775793959674604
