run,best,mean
1,-0.43357602775048926,-0.07041259938328734
2,-0.051408791016478314,-0.006497261787206094
3,-0.634633096002978,-0.14422101746161287
4,-0.9758841816629635,-0.6312459677218228
5,-0.06806535662187109,-0.005853960314754105
