run,best,mean
1,3198.7694681734815,3241.144174847883
2,3045.8919432942225,3071.1154411699613
3,3331.3675071114612,3354.4206059450007
4,3057.3811018661963,3086.386192937977
5,3107.75822126597,3143.750552006907
