run,best,mean
1,-0.6187349613272687,-0.4748886299984756
2,-0.6605429594979088,-0.44494358618748026
3,-0.745776124409287,-0.6064569042557688
4,-0.8873907407802698,-0.5842886734300772
5,-0.8015190989629383,-0.5903972568401357
