run,best,mean
1,0.0002954701083348109,0.9604414432285612
2,0.0002563708926268157,0.884946006754844
3,0.00039566466520909207,1.4374293178845614
4,0.000239401312436045,0.7023123941560921
5,0.0002603413520599878,0.43630855416870384
6,0.01288086280321463,3.386022781868603
7,0.001040553632256852,2.3168520267968042
8,0.0046576475204434704,2.484028769656232
9,0.00042678128431221786,1.547203378931516
10,0.000834671050609924,2.2228071373963365
11,0.000990902857714195,1.0437029044007478
12,0.0001969087024814495,1.478009103122416
13,0.00013068812714561165,1.253896035640953
14,0.001045230966747442,1.6529102759055536
15,0.0003089827969357251,1.528912308061769
16,0.0002736055188599776,0.8939155004064856
17,0.002064253481610708,2.7720592886801456
18,0.0003449521850487776,0.8960111570538218
19,0.00026718087105212995,0.9070594648388811
20,0.00023037189013679933,1.1248905581653748
