run,best,mean
1,-0.9997259012300101,-0.813502121844469
2,-0.999638165911734,-0.8779789673635378
3,-0.999732412807542,-0.9099335099732797
4,-0.9997409893621972,-0.8809285373978736
5,-0.9991689745776601,-0.8741852736205756
