run,best,mean
1,3000.182661485649,3029.241121629585
2,3000.161250704262,3045.1943047147593
3,3000.198593871461,3023.4123238396096
4,3000.492528424225,3038.108099981316
5,3000.2150000932,3043.5791830559215
