run,best,mean
1,1.7178234430992168,4.482953990031805
2,4.1787170461655645,5.432010037351339
3,3.8663632896768494,4.673505603798139
4,2.9158228155340304,5.634128750209012
5,4.775769683467447,5.4787031966337665
