run,best,mean
1,3046.5874913980706,3100.653100063548
2,3063.7755663933135,3111.8234036016734
3,3065.6050728912837,3092.69885456767
4,3076.2828637569373,3104.1015296520777
5,3072.2207560742845,3104.530727309602
