run,best,mean
1,3008.1715539733354,3033.6873164090853
2,3008.3567140941,3028.782349869725
3,3009.367859508952,3026.2393677368145
4,3010.963807522135,3034.385217682209
5,3004.9362336504373,3033.9788441477517
