Epoch,Best,Avg,Std
1,64.65783556881844,168.00061345648334,33.6618333172531
2,64.65783556881844,181.39978347470543,38.9045441583115
3,64.65783556881844,194.29204541871277,41.18388327936284
4,64.65783556881844,198.3941467460529,42.66428915177272
5,64.65783556881844,209.37036622969833,40.08913203038309
6,64.65783556881844,205.56487971188574,39.805613274677604
7,64.65783556881844,207.2687235614111,47.64780821623328
8,64.65783556881844,220.46316920028022,48.31055614703804
9,64.65783556881844,220.35299738468788,44.35272474607922
10,64.65783556881844,221.9247283161766,44.71839939911856
11,64.65783556881844,233.42998426226123,43.668567249385504
12,64.65783556881844,230.6174812164785,48.979578402868974
13,64.65783556881844,238.44562358042631,45.8596834446218
14,64.65783556881844,248.58128728396446,48.82715011772312
15,64.65783556881844,254.42254920790535,46.80539606964822
16,64.65783556881844,252.4362268030795,52.05882183952273
17,64.65783556881844,260.8638633043136,51.91905967492727
18,64.65783556881844,255.60330387404463,55.07105779172549
19,64.65783556881844,261.97247663466567,60.94757395688905
20,64.65783556881844,275.99089370672004,55.86400535072214
21,64.65783556881844,279.69179449398916,54.905026843162254
22,64.65783556881844,285.6313279421784,55.74469388180063
23,64.65783556881844,286.47175185780804,61.80005426991043
24,64.65783556881844,299.23252198457953,57.37299599321915
25,64.65783556881844,309.019207303381,59.237149333675774
26,64.65783556881844,318.2370655758226,61.799161933429666
27,64.65783556881844,312.7628971581295,71.58156555132199
28,64.65783556881844,337.148172673667,62.40730969653763
29,64.65783556881844,347.33781099233755,64.737279343294
30,64.65783556881844,352.4194723700919,67.22688947515842
31,64.65783556881844,341.9097817642894,74.88457177291811
32,64.65783556881844,354.13301876966614,74.31314279251006
33,64.65783556881844,368.6832223473979,69.82937227485223
34,64.65783556881844,379.25883372558235,70.25889505162392
35,64.65783556881844,374.0226195356268,77.72885984464335
36,64.65783556881844,382.26774222214584,72.25166573134028
37,64.65783556881844,379.1099147754147,81.67313244335627
38,64.65783556881844,396.1435736611217,74.64953120790446
39,64.65783556881844,399.9656884806824,76.69663664239457
40,64.65783556881844,410.7365433733801,75.22011300580883
41,64.65783556881844,405.23224678914784,78.98066942568462
42,64.65783556881844,403.7690307674227,83.89241348145315
43,64.65783556881844,414.7067076019872,82.7151960278114
