run,best,mean
1,-0.9311345963709567,-0.6928847676114046
2,-0.928676708271767,-0.7370951950794666
3,-0.9578350587718351,-0.7879697788801447
4,-0.9247143509760295,-0.778990400865389
5,-0.9184348614005178,-0.7684742407468826
