run,best,mean
1,3014.864378571405,3061.0935999518238
2,3020.755493329459,3058.1011438862515
3,3024.0250877541357,3062.626234900029
4,3016.386068206644,3057.039208912582
5,3014.004671591407,3054.667902900883
