run,best,mean
1,-0.9997605227133473,-0.8458165515600632
2,-0.9997051731051096,-0.8196854932237221
3,-0.9997402496245049,-0.8328023334584579
4,-0.9995333425504089,-0.8621396506055433
5,-0.9996900079517002,-0.8658354343443673
