run,best,mean
1,3000.190684736382,3034.1918683312183
2,3000.1819499884823,3029.2042805595734
3,3000.1580629118725,3032.2847124470263
4,3000.243985957011,3028.818653977353
5,3000.291426212718,3058.524269853781
