run,best,mean
1,3160.3743533505212,3216.207321809783
2,3178.5094891694944,3242.187642920944
3,3192.9609186842345,3223.5065493452466
4,3348.9064031013754,3386.1407951847646
5,3450.158629978994,3459.722312834453
