run,best,mean
1,-8.260794647002389e-05,-1.0928188904019605e-05
2,-1.7210111816330213e-06,-1.5023328320748137e-07
3,-0.00037724572249292135,-4.333095115408587e-05
4,-4.216711728302593e-07,-4.668504148147424e-08
5,-0.0004722150063936413,-6.60053873380261e-05
