run,best,mean
1,3013.167374614164,3060.0362702390944
2,3016.0120844978146,3048.433568825226
3,3015.6839048101083,3066.0695510641394
4,3061.8384802381725,3054.9420801588653
5,3012.4225413152553,3057.825615513101
