run,best,mean
1,3000.243363435475,3039.7248852588395
2,3000.165048814609,3027.8242187723476
3,3000.234798596775,3037.401669371658
4,3000.309829304706,3018.200966195177
5,3000.2425832434897,3036.7617708056373
