run,best,mean
1,-7.290602978227088e-05,-8.661699919439198e-06
2,-0.005263970975548392,-0.0006966062982850846
3,-5.5997272149641404e-05,-4.748968400250053e-06
4,-1.3384837992344392e-07,-8.511692607546724e-09
5,-0.00018193752149553687,-1.784497015549971e-05
