run,best,mean
1,3007.782950625703,3031.7200948694185
2,3007.4904830981595,3032.144804283213
3,3007.7620126590787,3028.230349092411
4,3006.790755511384,3042.275434695825
5,3008.359788964853,3035.541864120581
