Epoch,Best,Avg,Std
1,37.59063335655295,84.71316861868522,26.15887560479147
2,27.77467091614279,56.02273597876408,16.83166068743381
3,21.72205517324413,40.99652624298419,10.69565446828147
4,11.373653319879335,32.84738171671114,9.922711772610723
5,9.819218797376854,25.614105121551333,10.687815309790073
6,9.819218797376854,19.806639954577463,8.982070469767294
7,2.861836795731412,15.586112762413656,9.407435041593565
8,2.861836795731412,12.988068935752375,9.780853255270653
9,2.8584301453662526,12.765562565195996,16.934809321428986
10,2.8584301453662526,7.203853155564729,8.66635605944972
11,2.540810096614618,9.31405262646329,16.066096104827317
12,2.4029409524246343,5.515910001339666,8.17476383564601
13,1.8149931776376953,6.107168238716748,9.836339367364326
14,1.8149931776376953,6.474878071308103,15.504958162156546
15,1.8149931776376953,5.081678306676642,9.813978695292514
16,1.8149931776376953,3.8235181625201022,10.02425044262492
17,1.8149931776376953,2.7415339439537747,5.158841707005148
18,1.8139912216479426,4.641062148446913,9.438628197661975
19,1.8139912216479426,4.985189944863449,10.860309655074088
20,1.8139912216479426,3.638024046225188,6.001469110292467
21,1.0124264298457075,4.184883609784344,8.121079857378884
22,1.0124264298457075,5.186462864084989,10.58559153775313
23,1.0058135203133394,3.549675574872745,9.433715605943783
24,1.0058135203133394,3.352642933399839,9.238510121454743
25,0.9422895105630126,5.637010410085147,17.836766580580047
26,0.9366785570203972,1.4935216100614495,2.6460656483196185
27,0.9356766010306443,2.676194389950015,10.171689888234333
28,0.9356766010306443,2.0976850405865477,6.708457384586628
29,0.9282621267064739,8.459047509991601,25.02152717904662
30,0.9282621267064739,4.987434326280495,11.29941323146628
31,0.9282621267064739,8.057359345875748,22.14487121909156
32,0.9282621267064739,2.6203613943770305,6.528210476824771
33,0.8224555741885791,1.0253676934093554,0.5272596661025072
34,0.8224555741885791,6.053363202067024,20.370489050817103
35,0.8224555741885791,6.394950038093544,16.146337132360614
36,0.7166490216706842,1.8577606671043034,4.399758301799565
37,0.7166490216706842,2.2339310160731327,6.152844573281023
38,0.7166490216706842,3.5531703973650037,10.076125331653245
39,0.2998353299335228,4.93658706371252,15.976995788936689
40,0.2998353299335228,7.276527027413478,27.202172172316196
41,0.16837870407795652,5.479390709425156,17.377111757592864
42,0.13230828844685608,5.883443489676827,18.419102317993982
43,0.13230828844685608,4.287784489931957,20.495457799095906
44,0.13230828844685608,6.094848187866749,15.965203568352543
45,0.13230828844685608,7.190843758993778,23.52579793601428
46,0.13230828844685608,0.824856260740027,4.820217564322088
47,0.13230828844685608,1.1489529530094247,7.013448677334887
48,0.13230828844685608,0.17427822094562104,0.23763587108958162
49,0.1303043764673505,2.2578537172844704,9.994640558622011
50,0.0858175305223264,2.76538851215781,14.84546528060075
51,0.0858175305223264,1.9728092616716786,9.312557225681417
52,0.08381361854282082,3.094615219094741,10.232049935117217
53,0.05215180926663276,5.156784927668512,16.502974530478316
54,0.05014789728712718,4.031836836261585,15.952843621914285
55,0.05014789728712718,5.7868028305531904,20.141141124572265
56,0.05014789728712718,6.834031199746975,27.721353378339654
57,0.05014789728712718,4.749141137149567,18.17870823921826
58,0.05014789728712718,2.7957557942952374,15.125018258478079
59,0.05014789728712718,10.776531636050223,23.689361041989834
60,0.05014789728712718,4.288153209736185,15.739130371344833
61,0.05014789728712718,4.119299578519087,18.885731211477577
62,0.05014789728712718,2.4060630472887037,9.475717403932284
63,0.05014789728712718,7.847581824213185,22.899271998815532
64,0.05014789728712718,8.305700149671916,28.270882078029
