run,best,mean
1,3170.737324734033,3270.3233148879162
2,3120.3991749245483,3216.5878069581495
3,3152.765906614707,3205.22178748944
4,3138.994391467439,3222.9264463517957
5,3125.81900656767,3250.3231293344174
