Epoch,Best,Avg,Std
1,15.167456582834593,44.89364084496006,16.868481118559078
2,11.705329939660604,13.595877854818104,2.483305187574518
3,11.65718230714734,11.869995377628882,0.15228808570152277
4,10.887496604823314,11.698992921596703,0.19828949467455453
5,10.468943968482892,11.1023954775027,0.19746646923302102
6,10.3674519737138,10.628042394962346,0.12681654487302005
7,10.133577386259933,10.436791183825836,0.10382207905272106
8,9.299764990287102,10.191138469687651,0.1969905812305686
9,8.975055807513767,9.45267304768522,0.17333750236250775
10,8.961388039146982,9.130923494250014,0.19399416264902014
11,8.455438827183432,8.955366016708636,0.09717228037896089
12,8.102957121875905,8.605791722160891,0.15282230627725912
13,7.592837413940189,8.20226959352974,0.18006005447007087
14,7.052471125245035,7.675952604253217,0.18612395218628539
15,6.8516166364547075,7.199160108921123,0.12549489145107628
16,6.412138307874676,6.940460960921367,0.1836468984549414
17,6.087353749399329,6.530333656910369,0.14108797506629783
18,5.930405697572943,6.2418309371463545,0.10814055074372038
19,5.740663786654328,6.029778926329691,0.1362947539299297
20,5.408348747308322,5.768694655858351,0.10067801051128915
21,4.9927349744101885,5.505588099796838,0.15941105417991994
22,4.732085479108956,5.123461789176288,0.12083107234530022
23,4.498647154437832,4.836138403606545,0.12710118026321354
24,4.204052709310926,4.501217438538284,0.08808576251507519
25,3.807955106178893,4.194894213904663,0.12566702415743972
26,3.401435176213745,3.8490989900276253,0.10663580775003041
27,3.3231882948275127,3.4781790904885095,0.09476129465165545
28,3.074831807174145,3.365333007402343,0.09220474801204759
29,2.931671925080022,3.1167657406538227,0.06913731870990443
30,2.664320013152028,2.9544185024173224,0.11892079479392809
31,2.412888416794928,2.674908524482622,0.08868246026514634
32,2.327677880559065,2.455941952811871,0.04202469439128625
33,2.025796798367181,2.3535513226293068,0.08231005102832109
34,1.96249688032813,2.153742415508856,0.10786713607280299
35,1.8303399114772274,1.979521040819316,0.06427309183063401
36,1.706473781078435,1.8459605690775023,0.044871718407317
37,1.5522018517783749,1.7095976059812512,0.04399969819118001
38,1.4403763019343643,1.57211049133742,0.04918500321711496
39,1.2877602091398863,1.4479266083679487,0.04099048306124148
40,1.205296296394275,1.3162817213173972,0.035727715289931565
41,1.106493530735332,1.2496957236615702,0.04960686281504029
42,1.021238994088264,1.1389819427332084,0.034300180282141914
43,0.9419069203673887,1.0482232190652907,0.030547548997442366
44,0.8247472168904966,0.9788258486663034,0.048840628121435345
45,0.6559162643130241,0.8273493833660726,0.0496271664071897
46,0.5772300744521351,0.6755530292978097,0.04940166993317962
47,0.4614737920086699,0.5852618598356062,0.04397315844811396
48,0.36438578320960474,0.4788831877922698,0.033092371184549496
49,0.28171510955044515,0.392820374562655,0.03343277282357913
50,0.17228941942715142,0.2772012666671069,0.03459319212609066
51,0.12529219542684228,0.20456463965034366,0.03132439996341871
52,0.11166448560123511,0.13686214299168137,0.030372794176741675
53,0.09531847107405914,0.10749082033456327,0.008015886542017032
54,0.061028757162171765,0.09953400517707531,0.009130474984782595
55,0.051299878061245065,0.07324987387056987,0.01913730618284448
56,0.026235671571907867,0.05650523678410914,0.02102184044032781
57,0.025511995767061712,0.03408765209875392,0.015029792980937446
58,0.010465077929848115,0.026507576439696683,0.007161153608971403
59,0.007388760485932058,0.013705145026272078,0.0030774616499062587
60,0.00578100006635795,0.010617190183706405,0.007538042928939276
61,0.004792241469919063,0.008037597875781583,0.0070362716631728545
62,0.001716115446894751,0.005645247146190885,0.004116912182841921
63,0.001716115446894751,0.0073663726064951964,0.012501153805437287
64,0.001716115446894751,0.00383819168597729,0.008401019156271523
65,0.001716115446894751,0.0032082328896645405,0.004538766680861653
66,0.001716115446894751,0.007070332437004759,0.01346854713409697
67,0.001716115446894751,0.0023293283544973107,0.0023496211094475527
68,0.001716115446894751,0.003275550491196379,0.005557459529052466
69,0.0015306903426592802,0.004722382663338902,0.005267294019946511
70,0.0015206181500488616,0.00547826507663987,0.009781479511274753
71,0.0015206181500488616,0.003283100628943619,0.005851451014837264
72,0.0011000167479292943,0.0020336418511195473,0.0019077027727233348
73,0.0010424140537895615,0.0038466520291383054,0.009333690361213069
74,0.00024205354767954966,0.004057152422758124,0.012555222782425502
