run,best,mean
1,0.00023400262592691547,0.5423054820747548
2,0.00013662071302891253,0.7253453437848398
3,0.0008966087426650124,2.043729472924543
4,0.0812035800980258,4.513065347607396
5,0.0002673076573529496,0.8792802554258443
6,0.0005243497749668417,1.67089206519887
7,0.00019512854510927036,0.6081132183282335
8,0.0003774747360669676,1.369770311652077
9,0.0003005267282429224,0.5662648512265419
10,0.00043654593697003096,1.3099929618865604
11,0.00021076844329600354,0.5882364228648549
12,0.00016708622464079972,0.8324107296590886
13,0.00047196902269077947,1.9981007743836374
14,0.004361261373249502,3.1027008722160208
15,0.0027092648534080047,2.6274925722209383
16,0.00023921339531869374,0.9194189959377688
17,0.0002841678940018836,1.0279051880532402
18,0.00013947070496699016,1.368343856766345
19,0.00018838576637302912,1.2296903805081743
20,0.00038871593001367553,1.1831365084504342
